Datetime,Dn,Dm,Dx,Sn,Sm,Sx,source_file,Ta,Ua,Pa,Th,Vh,Vs,Vr,Rc,Rd,Ri,Hc,Hd,Hi
2025-07-17_132005,,,,,,,VPMI.2025.198.0R5.csv,,,,12.1,0.0,12.9,3.617,,,,,,
2025-07-17_134005,,,,,,,VPMI.2025.198.0R5.csv,,,,12.3,0.0,12.8,3.618,,,,,,
2025-07-17_140005,,,,,,,VPMI.2025.198.0R5.csv,,,,13.0,0.0,12.9,3.617,,,,,,
2025-07-17_142005,,,,,,,VPMI.2025.198.0R5.csv,,,,13.4,0.0,13.1,3.618,,,,,,
2025-07-17_144005,,,,,,,VPMI.2025.198.0R5.csv,,,,14.5,0.0,13.6,3.617,,,,,,
2025-07-17_150005,,,,,,,VPMI.2025.198.0R5.csv,,,,12.7,0.0,13.3,3.617,,,,,,
2025-07-17_152005,,,,,,,VPMI.2025.198.0R5.csv,,,,13.5,0.0,13.5,3.617,,,,,,
2025-07-17_154005,,,,,,,VPMI.2025.198.0R5.csv,,,,13.1,0.0,13.2,3.617,,,,,,
2025-07-17_160005,,,,,,,VPMI.2025.198.0R5.csv,,,,13.9,0.0,13.3,3.617,,,,,,
2025-07-17_162005,,,,,,,VPMI.2025.198.0R5.csv,,,,14.4,0.0,13.4,3.617,,,,,,
2025-07-17_164005,,,,,,,VPMI.2025.198.0R5.csv,,,,15.3,0.0,13.5,3.617,,,,,,
2025-07-17_170005,,,,,,,VPMI.2025.198.0R5.csv,,,,14.8,0.0,13.5,3.617,,,,,,
2025-07-17_172005,,,,,,,VPMI.2025.198.0R5.csv,,,,15.4,0.0,13.7,3.617,,,,,,
2025-07-17_174005,,,,,,,VPMI.2025.198.0R5.csv,,,,15.4,0.0,14.0,3.617,,,,,,
2025-07-17_180002,,,,,,,VPMI.2025.198.0R5.csv,,,,15.6,0.0,13.7,3.619,,,,,,
2025-07-17_182002,,,,,,,VPMI.2025.198.0R5.csv,,,,15.0,0.0,13.8,3.617,,,,,,
2025-07-17_184002,,,,,,,VPMI.2025.198.0R5.csv,,,,15.2,0.0,13.9,3.617,,,,,,
2025-07-17_190002,,,,,,,VPMI.2025.198.0R5.csv,,,,15.0,0.0,13.9,3.618,,,,,,
2025-07-17_192002,,,,,,,VPMI.2025.198.0R5.csv,,,,15.2,0.0,14.1,3.617,,,,,,
2025-07-17_194002,,,,,,,VPMI.2025.198.0R5.csv,,,,14.6,0.0,14.7,3.617,,,,,,
2025-07-17_200002,,,,,,,VPMI.2025.198.0R5.csv,,,,18.1,0.0,14.7,3.617,,,,,,
2025-07-17_202002,,,,,,,VPMI.2025.198.0R5.csv,,,,19.0,0.0,14.7,3.617,,,,,,
2025-07-17_204002,,,,,,,VPMI.2025.198.0R5.csv,,,,17.8,0.0,14.7,3.618,,,,,,
2025-07-17_210002,,,,,,,VPMI.2025.198.0R5.csv,,,,18.3,0.0,14.7,3.618,,,,,,
2025-07-17_212002,,,,,,,VPMI.2025.198.0R5.csv,,,,15.8,0.0,13.4,3.617,,,,,,
2025-07-17_214005,,,,,,,VPMI.2025.198.0R5.csv,,,,14.2,0.0,13.3,3.617,,,,,,
2025-07-17_220002,,,,,,,VPMI.2025.198.0R5.csv,,,,14.0,0.0,13.8,3.618,,,,,,
2025-07-17_222002,,,,,,,VPMI.2025.198.0R5.csv,,,,14.2,0.0,14.5,3.617,,,,,,
2025-07-17_224002,,,,,,,VPMI.2025.198.0R5.csv,,,,16.4,0.0,14.7,3.617,,,,,,
2025-07-17_230002,,,,,,,VPMI.2025.198.0R5.csv,,,,14.0,0.0,13.4,3.617,,,,,,
2025-07-17_232002,,,,,,,VPMI.2025.198.0R5.csv,,,,13.6,0.0,13.3,3.618,,,,,,
2025-07-17_234002,,,,,,,VPMI.2025.198.0R5.csv,,,,13.1,0.0,13.0,3.617,,,,,,
2025-07-18_000008,9.0,42.0,88.0,2.5,6.4,9.5,VPMI.2025.199.0R1.csv,,,,,,,,,,,,,
2025-07-18_002008,29.0,97.0,139.0,0.9,2.8,5.3,VPMI.2025.199.0R1.csv,,,,,,,,,,,,,
2025-07-18_004008,101.0,27.0,332.0,2.3,4.0,6.6,VPMI.2025.199.0R1.csv,,,,,,,,,,,,,
2025-07-18_010008,97.0,49.0,304.0,2.0,3.4,5.8,VPMI.2025.199.0R1.csv,,,,,,,,,,,,,
2025-07-18_012008,50.0,104.0,130.0,1.7,2.7,5.5,VPMI.2025.199.0R1.csv,,,,,,,,,,,,,
2025-07-18_014008,72.0,99.0,125.0,3.1,4.2,5.7,VPMI.2025.199.0R1.csv,,,,,,,,,,,,,
2025-07-18_020008,20.0,121.0,167.0,1.7,2.6,3.8,VPMI.2025.199.0R1.csv,,,,,,,,,,,,,
2025-07-18_022008,111.0,122.0,130.0,2.0,2.5,3.6,VPMI.2025.199.0R1.csv,,,,,,,,,,,,,
2025-07-18_024008,74.0,22.0,0.0,4.7,5.8,7.0,VPMI.2025.199.0R1.csv,,,,,,,,,,,,,
2025-07-18_030007,39.0,64.0,94.0,1.7,2.9,4.0,VPMI.2025.199.0R1.csv,,,,,,,,,,,,,
2025-07-18_032008,70.0,101.0,118.0,2.7,3.1,4.4,VPMI.2025.199.0R1.csv,,,,,,,,,,,,,
2025-07-18_034007,45.0,72.0,104.0,4.9,7.1,9.7,VPMI.2025.199.0R1.csv,,,,,,,,,,,,,
2025-07-18_040007,4.0,30.0,72.0,4.2,6.8,9.3,VPMI.2025.199.0R1.csv,,,,,,,,,,,,,
2025-07-18_042007,80.0,55.0,333.0,2.1,4.3,8.0,VPMI.2025.199.0R1.csv,,,,,,,,,,,,,
2025-07-18_044007,8.0,55.0,77.0,4.8,6.4,7.1,VPMI.2025.199.0R1.csv,,,,,,,,,,,,,
2025-07-18_050007,6.0,31.0,65.0,2.8,6.5,8.7,VPMI.2025.199.0R1.csv,,,,,,,,,,,,,
2025-07-18_052007,16.0,56.0,103.0,1.8,3.6,4.6,VPMI.2025.199.0R1.csv,,,,,,,,,,,,,
2025-07-18_054007,61.0,101.0,151.0,1.2,2.6,7.2,VPMI.2025.199.0R1.csv,,,,,,,,,,,,,
2025-07-18_060007,8.0,126.0,144.0,3.1,3.4,3.7,VPMI.2025.199.0R1.csv,,,,,,,,,,,,,
2025-07-18_062007,6.0,86.0,114.0,0.8,1.7,3.3,VPMI.2025.199.0R1.csv,,,,,,,,,,,,,
2025-07-18_064007,1.0,62.0,139.0,1.5,3.6,5.1,VPMI.2025.199.0R1.csv,,,,,,,,,,,,,
2025-07-18_070007,63.0,89.0,161.0,3.1,4.3,5.1,VPMI.2025.199.0R1.csv,,,,,,,,,,,,,
2025-07-18_072007,59.0,105.0,130.0,1.6,2.9,4.4,VPMI.2025.199.0R1.csv,,,,,,,,,,,,,
2025-07-18_074007,63.0,105.0,118.0,2.2,2.7,4.2,VPMI.2025.199.0R1.csv,,,,,,,,,,,,,
2025-07-18_080007,43.0,82.0,113.0,1.9,3.0,3.8,VPMI.2025.199.0R1.csv,,,,,,,,,,,,,
2025-07-18_082007,32.0,168.0,199.0,0.4,1.2,3.0,VPMI.2025.199.0R1.csv,,,,,,,,,,,,,
2025-07-18_084007,63.0,101.0,128.0,1.4,2.1,3.0,VPMI.2025.199.0R1.csv,,,,,,,,,,,,,
2025-07-18_090007,72.0,41.0,220.0,1.2,5.1,7.8,VPMI.2025.199.0R1.csv,,,,,,,,,,,,,
2025-07-18_092007,5.0,77.0,120.0,2.5,4.2,9.3,VPMI.2025.199.0R1.csv,,,,,,,,,,,,,
2025-07-18_094007,39.0,98.0,130.0,1.4,3.1,4.6,VPMI.2025.199.0R1.csv,,,,,,,,,,,,,
2025-07-18_100007,22.0,123.0,166.0,1.3,1.9,2.4,VPMI.2025.199.0R1.csv,,,,,,,,,,,,,
2025-07-18_102007,97.0,58.0,357.0,1.7,3.2,5.8,VPMI.2025.199.0R1.csv,,,,,,,,,,,,,
2025-07-18_104007,26.0,47.0,59.0,3.4,4.3,6.0,VPMI.2025.199.0R1.csv,,,,,,,,,,,,,
2025-07-18_110007,22.0,85.0,188.0,2.8,7.5,14.6,VPMI.2025.199.0R1.csv,,,,,,,,,,,,,
2025-07-18_112007,11.0,33.0,70.0,5.2,6.1,7.8,VPMI.2025.199.0R1.csv,,,,,,,,,,,,,
2025-07-18_114007,35.0,51.0,100.0,2.4,6.0,8.7,VPMI.2025.199.0R1.csv,,,,,,,,,,,,,
2025-07-18_120007,10.0,64.0,127.0,3.5,6.4,11.0,VPMI.2025.199.0R1.csv,,,,,,,,,,,,,
2025-07-18_122007,7.0,61.0,91.0,1.6,3.8,5.1,VPMI.2025.199.0R1.csv,,,,,,,,,,,,,
2025-07-18_124007,28.0,52.0,104.0,4.4,7.2,8.9,VPMI.2025.199.0R1.csv,,,,,,,,,,,,,
2025-07-18_130007,52.0,101.0,118.0,4.8,6.0,7.6,VPMI.2025.199.0R1.csv,,,,,,,,,,,,,
2025-07-18_132007,98.0,64.0,312.0,1.4,2.7,4.2,VPMI.2025.199.0R1.csv,,,,,,,,,,,,,
2025-07-18_134007,24.0,87.0,119.0,2.0,3.4,4.6,VPMI.2025.199.0R1.csv,,,,,,,,,,,,,
2025-07-18_140007,113.0,51.0,338.0,3.9,6.9,10.4,VPMI.2025.199.0R1.csv,,,,,,,,,,,,,
2025-07-18_142007,17.0,52.0,78.0,6.4,8.5,11.1,VPMI.2025.199.0R1.csv,,,,,,,,,,,,,
2025-07-18_144007,22.0,44.0,114.0,6.6,7.9,10.4,VPMI.2025.199.0R1.csv,,,,,,,,,,,,,
2025-07-18_150007,112.0,121.0,128.0,2.1,3.4,4.6,VPMI.2025.199.0R1.csv,,,,,,,,,,,,,
2025-07-18_152007,23.0,32.0,41.0,3.0,3.9,5.4,VPMI.2025.199.0R1.csv,,,,,,,,,,,,,
2025-07-18_154007,112.0,8.0,296.0,1.1,4.6,7.1,VPMI.2025.199.0R1.csv,,,,,,,,,,,,,
2025-07-18_160007,15.0,39.0,153.0,1.8,4.0,8.3,VPMI.2025.199.0R1.csv,,,,,,,,,,,,,
2025-07-18_162007,57.0,94.0,156.0,3.9,6.4,9.1,VPMI.2025.199.0R1.csv,,,,,,,,,,,,,
2025-07-18_164007,16.0,83.0,125.0,2.1,5.4,9.0,VPMI.2025.199.0R1.csv,,,,,,,,,,,,,
2025-07-18_170007,126.0,139.0,162.0,1.3,2.8,3.3,VPMI.2025.199.0R1.csv,,,,,,,,,,,,,
2025-07-18_172007,22.0,135.0,161.0,2.4,3.0,3.8,VPMI.2025.199.0R1.csv,,,,,,,,,,,,,
2025-07-18_174007,33.0,56.0,75.0,3.6,5.6,7.3,VPMI.2025.199.0R1.csv,,,,,,,,,,,,,
2025-07-18_180007,13.0,58.0,100.0,3.9,4.9,6.3,VPMI.2025.199.0R1.csv,,,,,,,,,,,,,
2025-07-18_182007,128.0,128.0,128.0,3.5,3.5,3.5,VPMI.2025.199.0R1.csv,,,,,,,,,,,,,
2025-07-18_184007,19.0,29.0,40.0,6.8,6.9,7.1,VPMI.2025.199.0R1.csv,,,,,,,,,,,,,
2025-07-18_190007,26.0,343.0,317.0,1.0,1.8,2.6,VPMI.2025.199.0R1.csv,,,,,,,,,,,,,
2025-07-18_192007,18.0,60.0,107.0,0.3,1.2,2.8,VPMI.2025.199.0R1.csv,,,,,,,,,,,,,
2025-07-18_194007,29.0,45.0,70.0,5.0,6.2,7.8,VPMI.2025.199.0R1.csv,,,,,,,,,,,,,
2025-07-18_200007,317.0,315.0,336.0,0.4,2.2,3.5,VPMI.2025.199.0R1.csv,,,,,,,,,,,,,
2025-07-18_202007,97.0,118.0,127.0,2.5,3.7,5.0,VPMI.2025.199.0R1.csv,,,,,,,,,,,,,
2025-07-18_204007,49.0,119.0,140.0,1.3,1.7,2.0,VPMI.2025.199.0R1.csv,,,,,,,,,,,,,
2025-07-18_210007,33.0,73.0,93.0,2.5,3.8,5.1,VPMI.2025.199.0R1.csv,,,,,,,,,,,,,
2025-07-18_212007,57.0,140.0,213.0,0.9,1.5,1.8,VPMI.2025.199.0R1.csv,,,,,,,,,,,,,
2025-07-18_214007,36.0,100.0,149.0,0.6,1.7,2.3,VPMI.2025.199.0R1.csv,,,,,,,,,,,,,
2025-07-18_220007,2.0,36.0,54.0,2.3,5.2,7.4,VPMI.2025.199.0R1.csv,,,,,,,,,,,,,
2025-07-18_222007,45.0,85.0,130.0,3.8,4.7,5.5,VPMI.2025.199.0R1.csv,,,,,,,,,,,,,
2025-07-18_224016,25.0,52.0,114.0,2.8,3.9,7.5,VPMI.2025.199.0R1.csv,,,,,,,,,,,,,
2025-07-18_230007,10.0,72.0,114.0,2.1,3.5,4.9,VPMI.2025.199.0R1.csv,,,,,,,,,,,,,
2025-07-18_232007,75.0,115.0,160.0,1.4,1.9,2.6,VPMI.2025.199.0R1.csv,,,,,,,,,,,,,
2025-07-18_234007,97.0,136.0,145.0,2.2,2.8,3.6,VPMI.2025.199.0R1.csv,,,,,,,,,,,,,
2025-07-18_000005,,,,,,,VPMI.2025.199.0R2.csv,8.3,58.3,791.3,,,,,,,,,,
2025-07-18_002005,,,,,,,VPMI.2025.199.0R2.csv,8.3,58.3,791.3,,,,,,,,,,
2025-07-18_004005,,,,,,,VPMI.2025.199.0R2.csv,8.4,58.4,791.3,,,,,,,,,,
2025-07-18_010005,,,,,,,VPMI.2025.199.0R2.csv,7.9,57.8,789.2,,,,,,,,,,
2025-07-18_012005,,,,,,,VPMI.2025.199.0R2.csv,8.9,58.8,794.2,,,,,,,,,,
2025-07-18_014005,,,,,,,VPMI.2025.199.0R2.csv,8.2,58.2,791.0,,,,,,,,,,
2025-07-18_020005,,,,,,,VPMI.2025.199.0R2.csv,9.8,59.8,795.4,,,,,,,,,,
2025-07-18_022005,,,,,,,VPMI.2025.199.0R2.csv,8.5,58.5,792.3,,,,,,,,,,
2025-07-18_024005,,,,,,,VPMI.2025.199.0R2.csv,8.4,58.4,791.9,,,,,,,,,,
2025-07-18_030005,,,,,,,VPMI.2025.199.0R2.csv,8.5,58.5,792.3,,,,,,,,,,
2025-07-18_032005,,,,,,,VPMI.2025.199.0R2.csv,8.5,58.5,792.6,,,,,,,,,,
2025-07-18_034005,,,,,,,VPMI.2025.199.0R2.csv,8.3,58.2,791.0,,,,,,,,,,
2025-07-18_040005,,,,,,,VPMI.2025.199.0R2.csv,8.3,58.3,791.3,,,,,,,,,,
2025-07-18_042005,,,,,,,VPMI.2025.199.0R2.csv,8.4,58.4,791.9,,,,,,,,,,
2025-07-18_044005,,,,,,,VPMI.2025.199.0R2.csv,7.8,57.8,788.8,,,,,,,,,,
2025-07-18_050005,,,,,,,VPMI.2025.199.0R2.csv,8.4,58.4,791.3,,,,,,,,,,
2025-07-18_052005,,,,,,,VPMI.2025.199.0R2.csv,7.9,57.9,789.4,,,,,,,,,,
2025-07-18_054005,,,,,,,VPMI.2025.199.0R2.csv,8.2,58.1,790.7,,,,,,,,,,
2025-07-18_060005,,,,,,,VPMI.2025.199.0R2.csv,8.2,58.1,790.7,,,,,,,,,,
2025-07-18_062005,,,,,,,VPMI.2025.199.0R2.csv,8.1,58.1,790.7,,,,,,,,,,
2025-07-18_064005,,,,,,,VPMI.2025.199.0R2.csv,7.9,57.8,789.2,,,,,,,,,,
2025-07-18_070005,,,,,,,VPMI.2025.199.0R2.csv,7.6,57.6,788.2,,,,,,,,,,
2025-07-18_072005,,,,,,,VPMI.2025.199.0R2.csv,7.0,57.0,785.1,,,,,,,,,,
2025-07-18_074005,,,,,,,VPMI.2025.199.0R2.csv,7.2,57.1,785.7,,,,,,,,,,
2025-07-18_080005,,,,,,,VPMI.2025.199.0R2.csv,7.4,57.4,786.9,,,,,,,,,,
2025-07-18_082005,,,,,,,VPMI.2025.199.0R2.csv,7.6,57.6,787.9,,,,,,,,,,
2025-07-18_084005,,,,,,,VPMI.2025.199.0R2.csv,7.4,57.3,786.6,,,,,,,,,,
2025-07-18_090005,,,,,,,VPMI.2025.199.0R2.csv,7.4,57.4,786.9,,,,,,,,,,
2025-07-18_092005,,,,,,,VPMI.2025.199.0R2.csv,7.4,57.4,786.6,,,,,,,,,,
2025-07-18_094005,,,,,,,VPMI.2025.199.0R2.csv,7.3,57.3,786.3,,,,,,,,,,
2025-07-18_100005,,,,,,,VPMI.2025.199.0R2.csv,7.3,57.2,786.0,,,,,,,,,,
2025-07-18_102005,,,,,,,VPMI.2025.199.0R2.csv,7.2,57.1,785.7,,,,,,,,,,
2025-07-18_104005,,,,,,,VPMI.2025.199.0R2.csv,7.1,57.1,785.4,,,,,,,,,,
2025-07-18_110005,,,,,,,VPMI.2025.199.0R2.csv,7.2,57.1,785.7,,,,,,,,,,
2025-07-18_112005,,,,,,,VPMI.2025.199.0R2.csv,7.2,57.2,786.0,,,,,,,,,,
2025-07-18_114005,,,,,,,VPMI.2025.199.0R2.csv,7.4,57.3,786.6,,,,,,,,,,
2025-07-18_120005,,,,,,,VPMI.2025.199.0R2.csv,7.0,56.9,784.4,,,,,,,,,,
2025-07-18_122005,,,,,,,VPMI.2025.199.0R2.csv,7.0,56.9,784.4,,,,,,,,,,
2025-07-18_124004,,,,,,,VPMI.2025.199.0R2.csv,7.0,56.9,784.5,,,,,,,,,,
2025-07-18_130004,,,,,,,VPMI.2025.199.0R2.csv,7.0,56.9,784.4,,,,,,,,,,
2025-07-18_132004,,,,,,,VPMI.2025.199.0R2.csv,7.0,57.0,785.1,,,,,,,,,,
2025-07-18_134004,,,,,,,VPMI.2025.199.0R2.csv,6.9,56.9,784.4,,,,,,,,,,
2025-07-18_140004,,,,,,,VPMI.2025.199.0R2.csv,7.0,57.0,784.8,,,,,,,,,,
2025-07-18_142004,,,,,,,VPMI.2025.199.0R2.csv,6.9,56.9,784.4,,,,,,,,,,
2025-07-18_144004,,,,,,,VPMI.2025.199.0R2.csv,6.7,56.7,782.9,,,,,,,,,,
2025-07-18_150004,,,,,,,VPMI.2025.199.0R2.csv,7.0,57.0,784.8,,,,,,,,,,
2025-07-18_152004,,,,,,,VPMI.2025.199.0R2.csv,7.1,57.0,785.1,,,,,,,,,,
2025-07-18_154004,,,,,,,VPMI.2025.199.0R2.csv,7.4,57.4,786.9,,,,,,,,,,
2025-07-18_160004,,,,,,,VPMI.2025.199.0R2.csv,7.0,57.0,785.1,,,,,,,,,,
2025-07-18_162004,,,,,,,VPMI.2025.199.0R2.csv,7.0,57.0,784.8,,,,,,,,,,
2025-07-18_164004,,,,,,,VPMI.2025.199.0R2.csv,7.0,57.0,785.1,,,,,,,,,,
2025-07-18_170004,,,,,,,VPMI.2025.199.0R2.csv,6.8,56.8,783.8,,,,,,,,,,
2025-07-18_172004,,,,,,,VPMI.2025.199.0R2.csv,7.1,57.1,785.4,,,,,,,,,,
2025-07-18_174004,,,,,,,VPMI.2025.199.0R2.csv,6.9,56.8,784.1,,,,,,,,,,
2025-07-18_180004,,,,,,,VPMI.2025.199.0R2.csv,6.9,56.9,784.4,,,,,,,,,,
2025-07-18_182005,,,,,,,VPMI.2025.199.0R2.csv,7.1,57.1,785.7,,,,,,,,,,
2025-07-18_184004,,,,,,,VPMI.2025.199.0R2.csv,6.4,56.4,782.0,,,,,,,,,,
2025-07-18_190004,,,,,,,VPMI.2025.199.0R2.csv,7.3,57.3,786.3,,,,,,,,,,
2025-07-18_192004,,,,,,,VPMI.2025.199.0R2.csv,7.3,57.3,786.3,,,,,,,,,,
2025-07-18_194004,,,,,,,VPMI.2025.199.0R2.csv,6.8,56.8,784.1,,,,,,,,,,
2025-07-18_200004,,,,,,,VPMI.2025.199.0R2.csv,6.7,56.6,783.2,,,,,,,,,,
2025-07-18_202004,,,,,,,VPMI.2025.199.0R2.csv,6.7,56.6,783.2,,,,,,,,,,
2025-07-18_204004,,,,,,,VPMI.2025.199.0R2.csv,6.8,56.7,783.5,,,,,,,,,,
2025-07-18_210004,,,,,,,VPMI.2025.199.0R2.csv,6.6,56.6,782.9,,,,,,,,,,
2025-07-18_212004,,,,,,,VPMI.2025.199.0R2.csv,6.6,56.5,782.3,,,,,,,,,,
2025-07-18_214004,,,,,,,VPMI.2025.199.0R2.csv,6.8,56.8,784.1,,,,,,,,,,
2025-07-18_220004,,,,,,,VPMI.2025.199.0R2.csv,6.5,56.5,782.6,,,,,,,,,,
2025-07-18_222004,,,,,,,VPMI.2025.199.0R2.csv,6.8,56.8,783.8,,,,,,,,,,
2025-07-18_224004,,,,,,,VPMI.2025.199.0R2.csv,6.1,56.1,780.7,,,,,,,,,,
2025-07-18_230004,,,,,,,VPMI.2025.199.0R2.csv,6.1,56.1,780.4,,,,,,,,,,
2025-07-18_232004,,,,,,,VPMI.2025.199.0R2.csv,6.0,56.0,780.1,,,,,,,,,,
2025-07-18_234004,,,,,,,VPMI.2025.199.0R2.csv,5.6,55.6,777.9,,,,,,,,,,
2025-07-18_000056,,,,,,,VPMI.2025.199.0R3.csv,,,,,,,,655.35,23690.0,0.0,0.1,40.0,0.0
2025-07-18_002056,,,,,,,VPMI.2025.199.0R3.csv,,,,,,,,655.35,23690.0,0.0,0.1,40.0,0.0
2025-07-18_004056,,,,,,,VPMI.2025.199.0R3.csv,,,,,,,,655.35,23700.0,0.0,0.1,40.0,0.0
2025-07-18_010056,,,,,,,VPMI.2025.199.0R3.csv,,,,,,,,655.35,23700.0,0.0,0.1,40.0,0.0
2025-07-18_012056,,,,,,,VPMI.2025.199.0R3.csv,,,,,,,,655.35,23700.0,0.0,0.1,40.0,0.0
2025-07-18_014056,,,,,,,VPMI.2025.199.0R3.csv,,,,,,,,655.35,23780.0,0.0,0.1,40.0,0.0
2025-07-18_020056,,,,,,,VPMI.2025.199.0R3.csv,,,,,,,,655.35,23820.0,0.0,0.1,40.0,0.0
2025-07-18_022056,,,,,,,VPMI.2025.199.0R3.csv,,,,,,,,655.35,23830.0,0.0,0.1,40.0,0.0
2025-07-18_024055,,,,,,,VPMI.2025.199.0R3.csv,,,,,,,,655.35,23840.0,0.0,0.1,40.0,0.0
2025-07-18_030055,,,,,,,VPMI.2025.199.0R3.csv,,,,,,,,655.35,23920.0,0.4,0.1,40.0,0.0
2025-07-18_032055,,,,,,,VPMI.2025.199.0R3.csv,,,,,,,,655.35,23940.0,0.0,0.1,40.0,0.0
2025-07-18_034055,,,,,,,VPMI.2025.199.0R3.csv,,,,,,,,655.35,23940.0,0.0,0.1,40.0,0.0
2025-07-18_040055,,,,,,,VPMI.2025.199.0R3.csv,,,,,,,,655.35,23940.0,0.0,0.1,40.0,0.0
2025-07-18_042055,,,,,,,VPMI.2025.199.0R3.csv,,,,,,,,655.35,24190.0,0.0,0.1,40.0,0.0
2025-07-18_044055,,,,,,,VPMI.2025.199.0R3.csv,,,,,,,,655.35,24200.0,0.0,0.1,40.0,0.0
2025-07-18_050055,,,,,,,VPMI.2025.199.0R3.csv,,,,,,,,655.35,24200.0,0.0,0.1,40.0,0.0
2025-07-18_052055,,,,,,,VPMI.2025.199.0R3.csv,,,,,,,,655.35,24230.0,0.5,0.1,40.0,0.0
2025-07-18_054055,,,,,,,VPMI.2025.199.0R3.csv,,,,,,,,655.35,24560.0,0.0,0.1,40.0,0.0
2025-07-18_060055,,,,,,,VPMI.2025.199.0R3.csv,,,,,,,,655.35,24580.0,0.0,0.1,40.0,0.0
2025-07-18_062055,,,,,,,VPMI.2025.199.0R3.csv,,,,,,,,655.35,24610.0,0.3,0.1,40.0,0.0
2025-07-18_064055,,,,,,,VPMI.2025.199.0R3.csv,,,,,,,,655.35,24620.0,0.0,0.1,40.0,0.0
2025-07-18_070055,,,,,,,VPMI.2025.199.0R3.csv,,,,,,,,655.35,24620.0,0.0,0.1,40.0,0.0
2025-07-18_072055,,,,,,,VPMI.2025.199.0R3.csv,,,,,,,,655.35,24630.0,0.0,0.1,40.0,0.0
2025-07-18_074055,,,,,,,VPMI.2025.199.0R3.csv,,,,,,,,655.35,24630.0,0.0,0.1,40.0,0.0
2025-07-18_080055,,,,,,,VPMI.2025.199.0R3.csv,,,,,,,,655.35,24630.0,0.0,0.1,40.0,0.0
2025-07-18_082055,,,,,,,VPMI.2025.199.0R3.csv,,,,,,,,655.35,24650.0,0.0,0.1,40.0,0.0
2025-07-18_084055,,,,,,,VPMI.2025.199.0R3.csv,,,,,,,,655.35,24650.0,0.0,0.1,40.0,0.0
2025-07-18_090055,,,,,,,VPMI.2025.199.0R3.csv,,,,,,,,655.35,24650.0,0.0,0.1,40.0,0.0
2025-07-18_092055,,,,,,,VPMI.2025.199.0R3.csv,,,,,,,,655.35,24650.0,0.0,0.1,40.0,0.0
2025-07-18_094055,,,,,,,VPMI.2025.199.0R3.csv,,,,,,,,655.35,24650.0,0.0,0.1,40.0,0.0
2025-07-18_100055,,,,,,,VPMI.2025.199.0R3.csv,,,,,,,,655.35,24650.0,0.0,0.1,40.0,0.0
2025-07-18_102055,,,,,,,VPMI.2025.199.0R3.csv,,,,,,,,655.35,24650.0,0.0,0.1,40.0,0.0
2025-07-18_104055,,,,,,,VPMI.2025.199.0R3.csv,,,,,,,,655.35,24650.0,0.0,0.1,40.0,0.0
2025-07-18_110055,,,,,,,VPMI.2025.199.0R3.csv,,,,,,,,655.35,24650.0,0.0,0.1,40.0,0.0
2025-07-18_112055,,,,,,,VPMI.2025.199.0R3.csv,,,,,,,,655.35,24650.0,0.0,0.1,40.0,0.0
2025-07-18_114055,,,,,,,VPMI.2025.199.0R3.csv,,,,,,,,655.35,24670.0,0.0,0.1,40.0,0.0
2025-07-18_120055,,,,,,,VPMI.2025.199.0R3.csv,,,,,,,,655.35,24670.0,0.0,0.1,40.0,0.0
2025-07-18_122055,,,,,,,VPMI.2025.199.0R3.csv,,,,,,,,655.35,24670.0,0.0,0.1,40.0,0.0
2025-07-18_124055,,,,,,,VPMI.2025.199.0R3.csv,,,,,,,,655.35,24670.0,0.0,0.1,40.0,0.0
2025-07-18_130055,,,,,,,VPMI.2025.199.0R3.csv,,,,,,,,655.35,24720.0,0.0,0.1,40.0,0.0
2025-07-18_132055,,,,,,,VPMI.2025.199.0R3.csv,,,,,,,,655.35,24730.0,0.0,0.1,40.0,0.0
2025-07-18_134055,,,,,,,VPMI.2025.199.0R3.csv,,,,,,,,655.35,24730.0,0.0,0.1,40.0,0.0
2025-07-18_140055,,,,,,,VPMI.2025.199.0R3.csv,,,,,,,,655.35,24730.0,0.0,0.1,40.0,0.0
2025-07-18_142055,,,,,,,VPMI.2025.199.0R3.csv,,,,,,,,655.35,24730.0,0.0,0.1,40.0,0.0
2025-07-18_144055,,,,,,,VPMI.2025.199.0R3.csv,,,,,,,,655.35,24730.0,0.0,0.1,40.0,0.0
2025-07-18_150055,,,,,,,VPMI.2025.199.0R3.csv,,,,,,,,655.35,24730.0,0.0,0.1,40.0,0.0
2025-07-18_152055,,,,,,,VPMI.2025.199.0R3.csv,,,,,,,,655.35,24730.0,0.0,0.1,40.0,0.0
2025-07-18_154055,,,,,,,VPMI.2025.199.0R3.csv,,,,,,,,655.35,24740.0,0.0,0.1,40.0,0.0
2025-07-18_160055,,,,,,,VPMI.2025.199.0R3.csv,,,,,,,,655.35,24740.0,0.0,0.1,40.0,0.0
2025-07-18_162055,,,,,,,VPMI.2025.199.0R3.csv,,,,,,,,655.35,24770.0,0.0,0.1,40.0,0.0
2025-07-18_164055,,,,,,,VPMI.2025.199.0R3.csv,,,,,,,,655.35,24770.0,0.0,0.1,40.0,0.0
2025-07-18_170055,,,,,,,VPMI.2025.199.0R3.csv,,,,,,,,655.35,24770.0,0.0,0.1,40.0,0.0
2025-07-18_172055,,,,,,,VPMI.2025.199.0R3.csv,,,,,,,,655.35,24770.0,0.0,0.1,40.0,0.0
