Datetime,Dn,Dm,Dx,Sn,Sm,Sx,source_file,Ta,Ua,Pa,Th,Vh,Vs,Vr
2024-10-27_110003,4.0,38.0,79.0,3.2,5.6,7.9,VPMI.2024.301.0R1.csv,,,,,,,
2024-10-27_110003,4.0,38.0,79.0,3.2,5.6,7.9,VPMI.2024.301.0R1.csv,,,,,,,
2024-10-27_112003,44.0,76.0,99.0,2.2,3.2,6.8,VPMI.2024.301.0R1.csv,,,,,,,
2024-10-27_112003,44.0,76.0,99.0,2.2,3.2,6.8,VPMI.2024.301.0R1.csv,,,,,,,
2024-10-27_114003,143.0,125.0,358.0,1.7,4.7,5.5,VPMI.2024.301.0R1.csv,,,,,,,
2024-10-27_114003,143.0,125.0,358.0,1.7,4.7,5.5,VPMI.2024.301.0R1.csv,,,,,,,
2024-10-27_120003,98.0,22.0,344.0,3.8,6.6,9.3,VPMI.2024.301.0R1.csv,,,,,,,
2024-10-27_120003,98.0,22.0,344.0,3.8,6.6,9.3,VPMI.2024.301.0R1.csv,,,,,,,
2024-10-27_122003,99.0,52.0,348.0,3.1,5.8,8.0,VPMI.2024.301.0R1.csv,,,,,,,
2024-10-27_122003,99.0,52.0,348.0,3.1,5.8,8.0,VPMI.2024.301.0R1.csv,,,,,,,
2024-10-27_124003,21.0,51.0,77.0,3.0,5.3,6.9,VPMI.2024.301.0R1.csv,,,,,,,
2024-10-27_124003,21.0,51.0,77.0,3.0,5.3,6.9,VPMI.2024.301.0R1.csv,,,,,,,
2024-10-27_130003,84.0,62.0,151.0,2.1,4.5,6.6,VPMI.2024.301.0R1.csv,,,,,,,
2024-10-27_130003,84.0,62.0,151.0,2.1,4.5,6.6,VPMI.2024.301.0R1.csv,,,,,,,
2024-10-27_132003,31.0,54.0,72.0,2.0,3.7,4.7,VPMI.2024.301.0R1.csv,,,,,,,
2024-10-27_132003,31.0,54.0,72.0,2.0,3.7,4.7,VPMI.2024.301.0R1.csv,,,,,,,
2024-10-27_134003,35.0,50.0,66.0,4.5,5.6,6.9,VPMI.2024.301.0R1.csv,,,,,,,
2024-10-27_134003,35.0,50.0,66.0,4.5,5.6,6.9,VPMI.2024.301.0R1.csv,,,,,,,
2024-10-27_140003,16.0,50.0,61.0,2.4,3.8,5.7,VPMI.2024.301.0R1.csv,,,,,,,
2024-10-27_140003,16.0,50.0,61.0,2.4,3.8,5.7,VPMI.2024.301.0R1.csv,,,,,,,
2024-10-27_142003,17.0,70.0,109.0,2.3,3.9,6.6,VPMI.2024.301.0R1.csv,,,,,,,
2024-10-27_142003,17.0,70.0,109.0,2.3,3.9,6.6,VPMI.2024.301.0R1.csv,,,,,,,
2024-10-27_144003,46.0,114.0,158.0,2.2,3.3,4.6,VPMI.2024.301.0R1.csv,,,,,,,
2024-10-27_144003,46.0,114.0,158.0,2.2,3.3,4.6,VPMI.2024.301.0R1.csv,,,,,,,
2024-10-27_150003,33.0,111.0,191.0,1.9,2.5,3.7,VPMI.2024.301.0R1.csv,,,,,,,
2024-10-27_150003,33.0,111.0,191.0,1.9,2.5,3.7,VPMI.2024.301.0R1.csv,,,,,,,
2024-10-27_152003,161.0,170.0,198.0,0.8,1.4,2.0,VPMI.2024.301.0R1.csv,,,,,,,
2024-10-27_152003,161.0,170.0,198.0,0.8,1.4,2.0,VPMI.2024.301.0R1.csv,,,,,,,
2024-10-27_154003,61.0,70.0,80.0,3.2,3.8,4.4,VPMI.2024.301.0R1.csv,,,,,,,
2024-10-27_154003,61.0,70.0,80.0,3.2,3.8,4.4,VPMI.2024.301.0R1.csv,,,,,,,
2024-10-27_160003,44.0,55.0,72.0,3.1,4.1,4.9,VPMI.2024.301.0R1.csv,,,,,,,
2024-10-27_160003,44.0,55.0,72.0,3.1,4.1,4.9,VPMI.2024.301.0R1.csv,,,,,,,
2024-10-27_162003,0.0,56.0,112.0,0.8,1.5,2.2,VPMI.2024.301.0R1.csv,,,,,,,
2024-10-27_162003,0.0,56.0,112.0,0.8,1.5,2.2,VPMI.2024.301.0R1.csv,,,,,,,
2024-10-27_164005,21.0,73.0,110.0,1.5,4.3,7.2,VPMI.2024.301.0R1.csv,,,,,,,
2024-10-27_164005,21.0,73.0,110.0,1.5,4.3,7.2,VPMI.2024.301.0R1.csv,,,,,,,
2024-10-27_170003,113.0,138.0,175.0,0.7,1.2,2.0,VPMI.2024.301.0R1.csv,,,,,,,
2024-10-27_170003,113.0,138.0,175.0,0.7,1.2,2.0,VPMI.2024.301.0R1.csv,,,,,,,
2024-10-27_172003,32.0,58.0,101.0,4.1,5.4,7.4,VPMI.2024.301.0R1.csv,,,,,,,
2024-10-27_172003,32.0,58.0,101.0,4.1,5.4,7.4,VPMI.2024.301.0R1.csv,,,,,,,
2024-10-27_174003,33.0,83.0,107.0,1.5,3.1,4.3,VPMI.2024.301.0R1.csv,,,,,,,
2024-10-27_174003,33.0,83.0,107.0,1.5,3.1,4.3,VPMI.2024.301.0R1.csv,,,,,,,
2024-10-27_180003,58.0,84.0,119.0,2.9,5.6,8.2,VPMI.2024.301.0R1.csv,,,,,,,
2024-10-27_180003,58.0,84.0,119.0,2.9,5.6,8.2,VPMI.2024.301.0R1.csv,,,,,,,
2024-10-27_182003,154.0,43.0,354.0,0.9,2.5,4.0,VPMI.2024.301.0R1.csv,,,,,,,
2024-10-27_182003,154.0,43.0,354.0,0.9,2.5,4.0,VPMI.2024.301.0R1.csv,,,,,,,
2024-10-27_184003,145.0,171.0,188.0,1.4,1.6,1.8,VPMI.2024.301.0R1.csv,,,,,,,
2024-10-27_184003,145.0,171.0,188.0,1.4,1.6,1.8,VPMI.2024.301.0R1.csv,,,,,,,
2024-10-27_190003,135.0,143.0,158.0,1.8,2.1,2.4,VPMI.2024.301.0R1.csv,,,,,,,
2024-10-27_190003,135.0,143.0,158.0,1.8,2.1,2.4,VPMI.2024.301.0R1.csv,,,,,,,
2024-10-27_192004,25.0,68.0,100.0,1.6,4.3,6.2,VPMI.2024.301.0R1.csv,,,,,,,
2024-10-27_192004,25.0,68.0,100.0,1.6,4.3,6.2,VPMI.2024.301.0R1.csv,,,,,,,
2024-10-27_194003,94.0,35.0,351.0,2.5,3.6,5.0,VPMI.2024.301.0R1.csv,,,,,,,
2024-10-27_194003,94.0,35.0,351.0,2.5,3.6,5.0,VPMI.2024.301.0R1.csv,,,,,,,
2024-10-27_200003,37.0,17.0,353.0,3.5,5.9,8.0,VPMI.2024.301.0R1.csv,,,,,,,
2024-10-27_200003,37.0,17.0,353.0,3.5,5.9,8.0,VPMI.2024.301.0R1.csv,,,,,,,
2024-10-27_202003,55.0,91.0,134.0,3.2,4.8,7.1,VPMI.2024.301.0R1.csv,,,,,,,
2024-10-27_202003,55.0,91.0,134.0,3.2,4.8,7.1,VPMI.2024.301.0R1.csv,,,,,,,
2024-10-27_204003,100.0,40.0,353.0,4.3,5.3,6.1,VPMI.2024.301.0R1.csv,,,,,,,
2024-10-27_204003,100.0,40.0,353.0,4.3,5.3,6.1,VPMI.2024.301.0R1.csv,,,,,,,
2024-10-27_210003,57.0,91.0,125.0,4.4,5.3,7.0,VPMI.2024.301.0R1.csv,,,,,,,
2024-10-27_210003,57.0,91.0,125.0,4.4,5.3,7.0,VPMI.2024.301.0R1.csv,,,,,,,
2024-10-27_212003,156.0,72.0,343.0,2.8,4.1,7.3,VPMI.2024.301.0R1.csv,,,,,,,
2024-10-27_212003,156.0,72.0,343.0,2.8,4.1,7.3,VPMI.2024.301.0R1.csv,,,,,,,
2024-10-27_214003,50.0,13.0,317.0,2.5,4.6,7.7,VPMI.2024.301.0R1.csv,,,,,,,
2024-10-27_214003,50.0,13.0,317.0,2.5,4.6,7.7,VPMI.2024.301.0R1.csv,,,,,,,
2024-10-27_220003,131.0,56.0,350.0,2.3,3.7,4.9,VPMI.2024.301.0R1.csv,,,,,,,
2024-10-27_220003,131.0,56.0,350.0,2.3,3.7,4.9,VPMI.2024.301.0R1.csv,,,,,,,
2024-10-27_222003,108.0,167.0,224.0,0.9,1.3,1.9,VPMI.2024.301.0R1.csv,,,,,,,
2024-10-27_222003,108.0,167.0,224.0,0.9,1.3,1.9,VPMI.2024.301.0R1.csv,,,,,,,
2024-10-27_224003,60.0,89.0,124.0,2.9,3.5,4.5,VPMI.2024.301.0R1.csv,,,,,,,
2024-10-27_224003,60.0,89.0,124.0,2.9,3.5,4.5,VPMI.2024.301.0R1.csv,,,,,,,
2024-10-27_230003,60.0,77.0,104.0,0.6,1.2,1.9,VPMI.2024.301.0R1.csv,,,,,,,
2024-10-27_230003,60.0,77.0,104.0,0.6,1.2,1.9,VPMI.2024.301.0R1.csv,,,,,,,
2024-10-27_232003,67.0,48.0,0.0,2.9,3.7,4.4,VPMI.2024.301.0R1.csv,,,,,,,
2024-10-27_232003,67.0,48.0,0.0,2.9,3.7,4.4,VPMI.2024.301.0R1.csv,,,,,,,
2024-10-27_234003,47.0,78.0,137.0,0.8,1.3,2.1,VPMI.2024.301.0R1.csv,,,,,,,
2024-10-27_234003,47.0,78.0,137.0,0.8,1.3,2.1,VPMI.2024.301.0R1.csv,,,,,,,
2024-10-27_000003,,,,,,,VPMI.2024.301.0R2.csv,9.9,100.0,750.5,,,,
2024-10-27_000003,,,,,,,VPMI.2024.301.0R2.csv,9.9,100.0,750.5,,,,
2024-10-27_002001,,,,,,,VPMI.2024.301.0R2.csv,10.0,100.0,750.4,,,,
2024-10-27_002001,,,,,,,VPMI.2024.301.0R2.csv,10.0,100.0,750.4,,,,
2024-10-27_004002,,,,,,,VPMI.2024.301.0R2.csv,10.5,100.0,750.9,,,,
2024-10-27_004002,,,,,,,VPMI.2024.301.0R2.csv,10.5,100.0,750.9,,,,
2024-10-27_010001,,,,,,,VPMI.2024.301.0R2.csv,10.5,100.0,751.0,,,,
2024-10-27_010001,,,,,,,VPMI.2024.301.0R2.csv,10.5,100.0,751.0,,,,
2024-10-27_012002,,,,,,,VPMI.2024.301.0R2.csv,10.6,100.0,751.6,,,,
2024-10-27_012002,,,,,,,VPMI.2024.301.0R2.csv,10.6,100.0,751.6,,,,
2024-10-27_014001,,,,,,,VPMI.2024.301.0R2.csv,10.8,100.0,751.5,,,,
2024-10-27_014001,,,,,,,VPMI.2024.301.0R2.csv,10.8,100.0,751.5,,,,
2024-10-27_020001,,,,,,,VPMI.2024.301.0R2.csv,10.5,100.0,751.8,,,,
2024-10-27_020001,,,,,,,VPMI.2024.301.0R2.csv,10.5,100.0,751.8,,,,
2024-10-27_022002,,,,,,,VPMI.2024.301.0R2.csv,10.6,100.0,751.4,,,,
2024-10-27_022002,,,,,,,VPMI.2024.301.0R2.csv,10.6,100.0,751.4,,,,
2024-10-27_024001,,,,,,,VPMI.2024.301.0R2.csv,11.2,100.0,751.8,,,,
2024-10-27_024001,,,,,,,VPMI.2024.301.0R2.csv,11.2,100.0,751.8,,,,
2024-10-27_030002,,,,,,,VPMI.2024.301.0R2.csv,10.9,100.0,751.4,,,,
2024-10-27_030002,,,,,,,VPMI.2024.301.0R2.csv,10.9,100.0,751.4,,,,
2024-10-27_032002,,,,,,,VPMI.2024.301.0R2.csv,10.6,100.0,751.7,,,,
2024-10-27_032002,,,,,,,VPMI.2024.301.0R2.csv,10.6,100.0,751.7,,,,
2024-10-27_034001,,,,,,,VPMI.2024.301.0R2.csv,10.8,100.0,751.8,,,,
2024-10-27_034001,,,,,,,VPMI.2024.301.0R2.csv,10.8,100.0,751.8,,,,
2024-10-27_040001,,,,,,,VPMI.2024.301.0R2.csv,11.0,100.0,751.7,,,,
2024-10-27_040001,,,,,,,VPMI.2024.301.0R2.csv,11.0,100.0,751.7,,,,
2024-10-27_042001,,,,,,,VPMI.2024.301.0R2.csv,11.2,100.0,751.2,,,,
2024-10-27_042001,,,,,,,VPMI.2024.301.0R2.csv,11.2,100.0,751.2,,,,
2024-10-27_044002,,,,,,,VPMI.2024.301.0R2.csv,11.2,100.0,751.2,,,,
2024-10-27_044002,,,,,,,VPMI.2024.301.0R2.csv,11.2,100.0,751.2,,,,
2024-10-27_050001,,,,,,,VPMI.2024.301.0R2.csv,11.4,100.0,751.2,,,,
2024-10-27_050001,,,,,,,VPMI.2024.301.0R2.csv,11.4,100.0,751.2,,,,
2024-10-27_052002,,,,,,,VPMI.2024.301.0R2.csv,11.0,100.0,750.6,,,,
2024-10-27_052002,,,,,,,VPMI.2024.301.0R2.csv,11.0,100.0,750.6,,,,
2024-10-27_054002,,,,,,,VPMI.2024.301.0R2.csv,10.3,100.0,750.9,,,,
2024-10-27_054002,,,,,,,VPMI.2024.301.0R2.csv,10.3,100.0,750.9,,,,
2024-10-27_060002,,,,,,,VPMI.2024.301.0R2.csv,10.3,100.0,750.7,,,,
2024-10-27_060002,,,,,,,VPMI.2024.301.0R2.csv,10.3,100.0,750.7,,,,
2024-10-27_062002,,,,,,,VPMI.2024.301.0R2.csv,10.3,100.0,750.8,,,,
2024-10-27_062002,,,,,,,VPMI.2024.301.0R2.csv,10.3,100.0,750.8,,,,
2024-10-27_064002,,,,,,,VPMI.2024.301.0R2.csv,10.2,100.0,750.4,,,,
2024-10-27_064002,,,,,,,VPMI.2024.301.0R2.csv,10.2,100.0,750.4,,,,
2024-10-27_070002,,,,,,,VPMI.2024.301.0R2.csv,9.9,100.0,750.1,,,,
2024-10-27_070002,,,,,,,VPMI.2024.301.0R2.csv,9.9,100.0,750.1,,,,
2024-10-27_072001,,,,,,,VPMI.2024.301.0R2.csv,10.4,100.0,750.0,,,,
2024-10-27_072001,,,,,,,VPMI.2024.301.0R2.csv,10.4,100.0,750.0,,,,
2024-10-27_074001,,,,,,,VPMI.2024.301.0R2.csv,9.5,100.0,749.6,,,,
2024-10-27_074001,,,,,,,VPMI.2024.301.0R2.csv,9.5,100.0,749.6,,,,
2024-10-27_080002,,,,,,,VPMI.2024.301.0R2.csv,8.8,100.0,749.3,,,,
2024-10-27_080002,,,,,,,VPMI.2024.301.0R2.csv,8.8,100.0,749.3,,,,
2024-10-27_082001,,,,,,,VPMI.2024.301.0R2.csv,8.9,100.0,749.2,,,,
2024-10-27_082001,,,,,,,VPMI.2024.301.0R2.csv,8.9,100.0,749.2,,,,
2024-10-27_084002,,,,,,,VPMI.2024.301.0R2.csv,8.9,100.0,748.7,,,,
2024-10-27_084002,,,,,,,VPMI.2024.301.0R2.csv,8.9,100.0,748.7,,,,
2024-10-27_090001,,,,,,,VPMI.2024.301.0R2.csv,8.7,100.0,748.8,,,,
2024-10-27_090001,,,,,,,VPMI.2024.301.0R2.csv,8.7,100.0,748.8,,,,
2024-10-27_092002,,,,,,,VPMI.2024.301.0R2.csv,8.9,100.0,748.5,,,,
2024-10-27_092002,,,,,,,VPMI.2024.301.0R2.csv,8.9,100.0,748.5,,,,
2024-10-27_094001,,,,,,,VPMI.2024.301.0R2.csv,8.8,100.0,748.9,,,,
2024-10-27_094001,,,,,,,VPMI.2024.301.0R2.csv,8.8,100.0,748.9,,,,
2024-10-27_100001,,,,,,,VPMI.2024.301.0R2.csv,8.9,100.0,749.1,,,,
2024-10-27_100001,,,,,,,VPMI.2024.301.0R2.csv,8.9,100.0,749.1,,,,
2024-10-27_102002,,,,,,,VPMI.2024.301.0R2.csv,9.1,100.0,749.3,,,,
2024-10-27_102002,,,,,,,VPMI.2024.301.0R2.csv,9.1,100.0,749.3,,,,
2024-10-27_104002,,,,,,,VPMI.2024.301.0R2.csv,9.1,100.0,749.7,,,,
2024-10-27_104002,,,,,,,VPMI.2024.301.0R2.csv,9.1,100.0,749.7,,,,
2024-10-27_110002,,,,,,,VPMI.2024.301.0R2.csv,9.0,100.0,749.9,,,,
2024-10-27_110002,,,,,,,VPMI.2024.301.0R2.csv,9.0,100.0,749.9,,,,
2024-10-27_112002,,,,,,,VPMI.2024.301.0R2.csv,9.2,100.0,749.9,,,,
2024-10-27_112002,,,,,,,VPMI.2024.301.0R2.csv,9.2,100.0,749.9,,,,
2024-10-27_114002,,,,,,,VPMI.2024.301.0R2.csv,9.7,100.0,750.3,,,,
2024-10-27_114002,,,,,,,VPMI.2024.301.0R2.csv,9.7,100.0,750.3,,,,
2024-10-27_120001,,,,,,,VPMI.2024.301.0R2.csv,9.9,100.0,750.8,,,,
2024-10-27_120001,,,,,,,VPMI.2024.301.0R2.csv,9.9,100.0,750.8,,,,
2024-10-27_122001,,,,,,,VPMI.2024.301.0R2.csv,10.0,100.0,751.2,,,,
2024-10-27_122001,,,,,,,VPMI.2024.301.0R2.csv,10.0,100.0,751.2,,,,
2024-10-27_124001,,,,,,,VPMI.2024.301.0R2.csv,10.1,100.0,751.5,,,,
2024-10-27_124001,,,,,,,VPMI.2024.301.0R2.csv,10.1,100.0,751.5,,,,
2024-10-27_130001,,,,,,,VPMI.2024.301.0R2.csv,10.5,100.0,751.6,,,,
2024-10-27_130001,,,,,,,VPMI.2024.301.0R2.csv,10.5,100.0,751.6,,,,
2024-10-27_132002,,,,,,,VPMI.2024.301.0R2.csv,10.8,100.0,751.9,,,,
2024-10-27_132002,,,,,,,VPMI.2024.301.0R2.csv,10.8,100.0,751.9,,,,
2024-10-27_134002,,,,,,,VPMI.2024.301.0R2.csv,10.7,100.0,752.0,,,,
2024-10-27_134002,,,,,,,VPMI.2024.301.0R2.csv,10.7,100.0,752.0,,,,
2024-10-27_140002,,,,,,,VPMI.2024.301.0R2.csv,10.6,100.0,752.1,,,,
2024-10-27_140002,,,,,,,VPMI.2024.301.0R2.csv,10.6,100.0,752.1,,,,
2024-10-27_142001,,,,,,,VPMI.2024.301.0R2.csv,10.9,100.0,752.2,,,,
2024-10-27_142001,,,,,,,VPMI.2024.301.0R2.csv,10.9,100.0,752.2,,,,
2024-10-27_144002,,,,,,,VPMI.2024.301.0R2.csv,11.0,100.0,752.1,,,,
2024-10-27_144002,,,,,,,VPMI.2024.301.0R2.csv,11.0,100.0,752.1,,,,
2024-10-27_150001,,,,,,,VPMI.2024.301.0R2.csv,11.1,100.0,752.0,,,,
2024-10-27_150001,,,,,,,VPMI.2024.301.0R2.csv,11.1,100.0,752.0,,,,
2024-10-27_152002,,,,,,,VPMI.2024.301.0R2.csv,11.5,100.0,752.2,,,,
2024-10-27_152002,,,,,,,VPMI.2024.301.0R2.csv,11.5,100.0,752.2,,,,
2024-10-27_154001,,,,,,,VPMI.2024.301.0R2.csv,11.1,100.0,752.0,,,,
2024-10-27_154001,,,,,,,VPMI.2024.301.0R2.csv,11.1,100.0,752.0,,,,
2024-10-27_160002,,,,,,,VPMI.2024.301.0R2.csv,11.0,100.0,752.2,,,,
2024-10-27_160002,,,,,,,VPMI.2024.301.0R2.csv,11.0,100.0,752.2,,,,
2024-10-27_162001,,,,,,,VPMI.2024.301.0R2.csv,11.4,100.0,751.8,,,,
2024-10-27_162001,,,,,,,VPMI.2024.301.0R2.csv,11.4,100.0,751.8,,,,
2024-10-27_164002,,,,,,,VPMI.2024.301.0R2.csv,11.0,100.0,751.6,,,,
2024-10-27_164002,,,,,,,VPMI.2024.301.0R2.csv,11.0,100.0,751.6,,,,
2024-10-27_170001,,,,,,,VPMI.2024.301.0R2.csv,11.0,100.0,751.5,,,,
2024-10-27_170001,,,,,,,VPMI.2024.301.0R2.csv,11.0,100.0,751.5,,,,
2024-10-27_172002,,,,,,,VPMI.2024.301.0R2.csv,10.6,100.0,751.3,,,,
2024-10-27_172002,,,,,,,VPMI.2024.301.0R2.csv,10.6,100.0,751.3,,,,
2024-10-27_174001,,,,,,,VPMI.2024.301.0R2.csv,10.4,100.0,751.1,,,,
2024-10-27_174001,,,,,,,VPMI.2024.301.0R2.csv,10.4,100.0,751.1,,,,
2024-10-27_180001,,,,,,,VPMI.2024.301.0R2.csv,10.5,100.0,750.8,,,,
2024-10-27_180001,,,,,,,VPMI.2024.301.0R2.csv,10.5,100.0,750.8,,,,
2024-10-27_182001,,,,,,,VPMI.2024.301.0R2.csv,10.8,100.0,750.6,,,,
2024-10-27_182001,,,,,,,VPMI.2024.301.0R2.csv,10.8,100.0,750.6,,,,
2024-10-27_184001,,,,,,,VPMI.2024.301.0R2.csv,10.6,100.0,750.1,,,,
2024-10-27_184001,,,,,,,VPMI.2024.301.0R2.csv,10.6,100.0,750.1,,,,
2024-10-27_190002,,,,,,,VPMI.2024.301.0R2.csv,10.8,100.0,749.8,,,,
2024-10-27_190002,,,,,,,VPMI.2024.301.0R2.csv,10.8,100.0,749.8,,,,
2024-10-27_192001,,,,,,,VPMI.2024.301.0R2.csv,10.7,100.0,749.5,,,,
2024-10-27_192001,,,,,,,VPMI.2024.301.0R2.csv,10.7,100.0,749.5,,,,
2024-10-27_194002,,,,,,,VPMI.2024.301.0R2.csv,10.8,100.0,749.3,,,,
2024-10-27_194002,,,,,,,VPMI.2024.301.0R2.csv,10.8,100.0,749.3,,,,
2024-10-27_200002,,,,,,,VPMI.2024.301.0R2.csv,10.7,100.0,748.8,,,,
2024-10-27_200002,,,,,,,VPMI.2024.301.0R2.csv,10.7,100.0,748.8,,,,
2024-10-27_202001,,,,,,,VPMI.2024.301.0R2.csv,8.1,100.0,748.6,,,,
2024-10-27_202001,,,,,,,VPMI.2024.301.0R2.csv,8.1,100.0,748.6,,,,
2024-10-27_204002,,,,,,,VPMI.2024.301.0R2.csv,7.1,100.0,748.7,,,,
2024-10-27_204002,,,,,,,VPMI.2024.301.0R2.csv,7.1,100.0,748.7,,,,
2024-10-27_210002,,,,,,,VPMI.2024.301.0R2.csv,7.0,100.0,749.0,,,,
2024-10-27_210002,,,,,,,VPMI.2024.301.0R2.csv,7.0,100.0,749.0,,,,
2024-10-27_212001,,,,,,,VPMI.2024.301.0R2.csv,6.8,100.0,749.0,,,,
2024-10-27_212001,,,,,,,VPMI.2024.301.0R2.csv,6.8,100.0,749.0,,,,
2024-10-27_214001,,,,,,,VPMI.2024.301.0R2.csv,6.9,100.0,749.1,,,,
2024-10-27_214001,,,,,,,VPMI.2024.301.0R2.csv,6.9,100.0,749.1,,,,
2024-10-27_220002,,,,,,,VPMI.2024.301.0R2.csv,6.9,100.0,749.3,,,,
2024-10-27_220002,,,,,,,VPMI.2024.301.0R2.csv,6.9,100.0,749.3,,,,
2024-10-27_222002,,,,,,,VPMI.2024.301.0R2.csv,6.9,100.0,749.5,,,,
2024-10-27_222002,,,,,,,VPMI.2024.301.0R2.csv,6.9,100.0,749.5,,,,
2024-10-27_224002,,,,,,,VPMI.2024.301.0R2.csv,7.7,100.0,749.7,,,,
2024-10-27_224002,,,,,,,VPMI.2024.301.0R2.csv,7.7,100.0,749.7,,,,
2024-10-27_230001,,,,,,,VPMI.2024.301.0R2.csv,8.0,100.0,749.9,,,,
2024-10-27_230001,,,,,,,VPMI.2024.301.0R2.csv,8.0,100.0,749.9,,,,
2024-10-27_232001,,,,,,,VPMI.2024.301.0R2.csv,10.5,100.0,749.9,,,,
2024-10-27_232001,,,,,,,VPMI.2024.301.0R2.csv,10.5,100.0,749.9,,,,
2024-10-27_234001,,,,,,,VPMI.2024.301.0R2.csv,11.1,95.4,750.2,,,,
2024-10-27_234001,,,,,,,VPMI.2024.301.0R2.csv,11.1,95.4,750.2,,,,
2024-10-27_000009,,,,,,,VPMI.2024.301.0R5.csv,,,,12.6,0.0,12.6,3.649
2024-10-27_000009,,,,,,,VPMI.2024.301.0R5.csv,,,,12.6,0.0,12.6,3.649
2024-10-27_002009,,,,,,,VPMI.2024.301.0R5.csv,,,,12.4,0.0,12.6,3.649
2024-10-27_002009,,,,,,,VPMI.2024.301.0R5.csv,,,,12.4,0.0,12.6,3.649
2024-10-27_004009,,,,,,,VPMI.2024.301.0R5.csv,,,,12.7,0.0,12.6,3.649
2024-10-27_004009,,,,,,,VPMI.2024.301.0R5.csv,,,,12.7,0.0,12.6,3.649
2024-10-27_010009,,,,,,,VPMI.2024.301.0R5.csv,,,,12.9,0.0,12.6,3.647
2024-10-27_010009,,,,,,,VPMI.2024.301.0R5.csv,,,,12.9,0.0,12.6,3.647
2024-10-27_012009,,,,,,,VPMI.2024.301.0R5.csv,,,,12.9,0.0,12.6,3.65
2024-10-27_012009,,,,,,,VPMI.2024.301.0R5.csv,,,,12.9,0.0,12.6,3.65
2024-10-27_014009,,,,,,,VPMI.2024.301.0R5.csv,,,,13.1,0.0,12.6,3.649
2024-10-27_014009,,,,,,,VPMI.2024.301.0R5.csv,,,,13.1,0.0,12.6,3.649
2024-10-27_020009,,,,,,,VPMI.2024.301.0R5.csv,,,,12.8,0.0,12.6,3.649
2024-10-27_020009,,,,,,,VPMI.2024.301.0R5.csv,,,,12.8,0.0,12.6,3.649
2024-10-27_022009,,,,,,,VPMI.2024.301.0R5.csv,,,,13.3,0.0,12.6,3.649
2024-10-27_022009,,,,,,,VPMI.2024.301.0R5.csv,,,,13.3,0.0,12.6,3.649
2024-10-27_024009,,,,,,,VPMI.2024.301.0R5.csv,,,,13.8,0.0,12.6,3.649
2024-10-27_024009,,,,,,,VPMI.2024.301.0R5.csv,,,,13.8,0.0,12.6,3.649
2024-10-27_030009,,,,,,,VPMI.2024.301.0R5.csv,,,,13.6,0.0,12.6,3.649
2024-10-27_030009,,,,,,,VPMI.2024.301.0R5.csv,,,,13.6,0.0,12.6,3.649
2024-10-27_032009,,,,,,,VPMI.2024.301.0R5.csv,,,,13.3,0.0,12.5,3.649
2024-10-27_032009,,,,,,,VPMI.2024.301.0R5.csv,,,,13.3,0.0,12.5,3.649
2024-10-27_034009,,,,,,,VPMI.2024.301.0R5.csv,,,,13.5,0.0,12.5,3.649
2024-10-27_034009,,,,,,,VPMI.2024.301.0R5.csv,,,,13.5,0.0,12.5,3.649
2024-10-27_040009,,,,,,,VPMI.2024.301.0R5.csv,,,,13.6,0.0,12.5,3.649
2024-10-27_040009,,,,,,,VPMI.2024.301.0R5.csv,,,,13.6,0.0,12.5,3.649
2024-10-27_042010,,,,,,,VPMI.2024.301.0R5.csv,,,,13.7,0.0,12.5,3.649
2024-10-27_042010,,,,,,,VPMI.2024.301.0R5.csv,,,,13.7,0.0,12.5,3.649
2024-10-27_044009,,,,,,,VPMI.2024.301.0R5.csv,,,,13.9,0.0,12.5,3.65
2024-10-27_044009,,,,,,,VPMI.2024.301.0R5.csv,,,,13.9,0.0,12.5,3.65
2024-10-27_050009,,,,,,,VPMI.2024.301.0R5.csv,,,,13.9,0.0,12.5,3.65
2024-10-27_050009,,,,,,,VPMI.2024.301.0R5.csv,,,,13.9,0.0,12.5,3.65
2024-10-27_052009,,,,,,,VPMI.2024.301.0R5.csv,,,,13.5,0.0,12.5,3.649
2024-10-27_052009,,,,,,,VPMI.2024.301.0R5.csv,,,,13.5,0.0,12.5,3.649
2024-10-27_054009,,,,,,,VPMI.2024.301.0R5.csv,,,,12.7,0.0,12.5,3.651
2024-10-27_054009,,,,,,,VPMI.2024.301.0R5.csv,,,,12.7,0.0,12.5,3.651
2024-10-27_060009,,,,,,,VPMI.2024.301.0R5.csv,,,,12.8,0.0,12.5,3.65
2024-10-27_060009,,,,,,,VPMI.2024.301.0R5.csv,,,,12.8,0.0,12.5,3.65
2024-10-27_062009,,,,,,,VPMI.2024.301.0R5.csv,,,,12.9,0.0,12.5,3.649
2024-10-27_062009,,,,,,,VPMI.2024.301.0R5.csv,,,,12.9,0.0,12.5,3.649
2024-10-27_064009,,,,,,,VPMI.2024.301.0R5.csv,,,,12.7,0.0,12.4,3.65
2024-10-27_064009,,,,,,,VPMI.2024.301.0R5.csv,,,,12.7,0.0,12.4,3.65
2024-10-27_070009,,,,,,,VPMI.2024.301.0R5.csv,,,,12.4,0.0,12.4,3.649
2024-10-27_070009,,,,,,,VPMI.2024.301.0R5.csv,,,,12.4,0.0,12.4,3.649
2024-10-27_072009,,,,,,,VPMI.2024.301.0R5.csv,,,,12.7,0.0,12.4,3.649
