,Erruption Activity,VPCC RSAM,VPPC RSAM,VPNC RSAM,VPRS RSAM,VPRS Field E,VPRS Field N,VPRS Field Z,CO2 Concentration
2025-03-06 02:10:00+00:00,0.0,22.900930912841,1169.3678330869927,371.8650448428623,45.2283765193681,-0.0088275,1.9822575,0.0582575,531.9966666666667
2025-03-06 02:11:00+00:00,0.0,22.64682451646704,1159.4765060830464,369.4738351580298,45.157641253220575,-0.0088,1.982265,0.0582575,532.1
2025-03-06 02:12:00+00:00,0.0,22.39271812009308,1149.5851790791005,367.08262547319725,45.086905987073045,-0.0087975,1.9822675,0.058255,532.2033333333334
2025-03-06 02:13:00+00:00,0.0,22.13861172371912,1139.693852075154,364.69141578836474,45.01617072092552,-0.008765,1.9822725,0.058255,532.3066666666666
2025-03-06 02:14:00+00:00,0.0,21.88450532734516,1129.8025250712078,362.3002061035322,44.94543545477799,-0.008735,1.98227,0.058255,532.41
2025-03-06 02:15:00+00:00,0.0,21.6303989309712,1119.9111980672617,359.90899641869976,44.87470018863047,-0.00872,1.9822725,0.058255,532.5133333333333
2025-03-06 02:16:00+00:00,0.0,21.37629253459724,1110.0198710633151,357.51778673386724,44.80396492248294,-0.008705,1.9822775,0.0582575,532.6166666666667
2025-03-06 02:17:00+00:00,0.0,21.12218613822328,1100.128544059369,355.1265770490347,44.73322965633541,-0.008695,1.9822775,0.058255,532.72
2025-03-06 02:18:00+00:00,0.0,20.86807974184932,1090.237217055423,352.7353673642022,44.66249439018789,-0.0086825,1.9822875,0.058255,532.8233333333334
2025-03-06 02:19:00+00:00,0.0,20.61397334547536,1080.3458900514763,350.3441576793697,44.591759124040365,-0.008685,1.9822825,0.0582525,532.9266666666667
2025-03-06 02:20:00+00:00,0.0,20.3598669491014,1070.4545630475302,347.95294799453717,44.521023857892835,-0.0086925,1.9822825,0.058255,533.03
2025-03-06 02:21:00+00:00,0.0,20.347722921326273,1067.174255176892,349.976410472774,44.56042837823624,-0.008695,1.98228,0.0582575,533.1333333333333
2025-03-06 02:22:00+00:00,0.0,20.33557889355115,1063.893947306254,351.99987295101073,44.59983289857964,-0.0086975,1.9822775,0.05826,533.2366666666667
2025-03-06 02:23:00+00:00,0.0,20.32343486577603,1060.6136394356158,354.02333542924754,44.63923741892304,-0.0086925,1.9822775,0.05826,533.4566666666667
2025-03-06 02:24:00+00:00,0.0,20.311290838000904,1057.3333315649777,356.04679790748435,44.67864193926644,-0.008685,1.9822775,0.05826,533.5733333333334
2025-03-06 02:25:00+00:00,0.0,20.29914681022578,1054.0530236943396,358.07026038572116,44.718046459609845,-0.0086925,1.9822725,0.05826,533.69
2025-03-06 02:26:00+00:00,0.0,20.287002782450656,1050.7727158237014,360.0937228639579,44.75745097995325,-0.008685,1.98228,0.05826,533.8066666666667
2025-03-06 02:27:00+00:00,0.0,20.274858754675535,1047.492407953063,362.1171853421947,44.79685550029665,-0.0086875,1.9822825,0.0582625,533.9233333333334
2025-03-06 02:28:00+00:00,0.0,20.26271472690041,1044.2121000824252,364.1406478204315,44.83626002064005,-0.0087025,1.982285,0.05826,534.04
2025-03-06 02:29:00+00:00,0.0,20.250570699125284,1040.931792211787,366.1641102986683,44.87566454098345,-0.0086975,1.9822925,0.0582625,534.1566666666666
2025-03-06 02:30:00+00:00,0.0,20.23842667135016,1037.651484341149,368.1875727769051,44.915069061326854,-0.0087075,1.982305,0.0582625,534.2733333333333
2025-03-06 02:31:00+00:00,0.0,20.1447691215266,1039.6813603627431,368.5452475690309,44.97413849579154,-0.0087025,1.98232,0.058265,534.39
2025-03-06 02:32:00+00:00,0.0,20.05111157170304,1041.711236384337,368.9029223611567,45.033207930256225,-0.008715,1.9823325,0.058265,534.5066666666667
2025-03-06 02:33:00+00:00,0.0,19.95745402187948,1043.7411124059315,369.2605971532825,45.092277364720914,-0.008725,1.9823475,0.058265,534.6233333333333
2025-03-06 02:34:00+00:00,0.0,19.863796472055917,1045.7709884275257,369.6182719454083,45.1513467991856,-0.008745,1.9823725,0.058265,534.74
2025-03-06 02:35:00+00:00,0.0,19.77013892223236,1047.80086444912,369.9759467375341,45.210416233650285,-0.00877,1.9823875,0.058265,534.8566666666667
2025-03-06 02:36:00+00:00,0.0,19.6764813724088,1049.8307404707143,370.33362152965987,45.269485668114974,-0.0088025,1.9824025,0.0582675,534.9733333333334
2025-03-06 02:37:00+00:00,0.0,19.582823822585237,1051.8606164923085,370.69129632178567,45.32855510257966,-0.0088225,1.9824225,0.0582675,535.09
2025-03-06 02:38:00+00:00,0.0,19.489166272761675,1053.8904925139027,371.0489711139115,45.387624537044346,-0.0088675,1.9824225,0.05827,535.2066666666666
2025-03-06 02:39:00+00:00,0.0,19.39550872293811,1055.920368535497,371.4066459060373,45.44669397150903,-0.0088925,1.9824275,0.05827,535.3233333333333
2025-03-06 02:40:00+00:00,0.0,19.301851173114553,1057.950244557091,371.7643206981631,45.50576340597372,-0.0088975,1.98242,0.05827,535.4399999999999
2025-03-06 02:41:00+00:00,0.0,19.451469221154422,1059.0503045653395,371.5139710983062,45.562899976416226,-0.0088725,1.982415,0.05827,535.5566666666666
2025-03-06 02:42:00+00:00,0.0,19.60108726919429,1060.150364573588,371.2636214984493,45.62003654685874,-0.00885,1.9824125,0.05827,535.6733333333333
2025-03-06 02:43:00+00:00,0.0,19.75070531723416,1061.2504245818368,371.0132718985924,45.67717311730125,-0.0088375,1.9824225,0.0582725,536.0695238095237
2025-03-06 02:44:00+00:00,0.0,19.90032336527403,1062.3504845900852,370.7629222987355,45.73430968774376,-0.0088575,1.982435,0.0582725,536.3490476190476
2025-03-06 02:45:00+00:00,0.0,20.049941413313896,1063.4505445983336,370.51257269887856,45.79144625818627,-0.00888,1.98244,0.0582725,536.6285714285714
2025-03-06 02:46:00+00:00,0.0,20.199559461353765,1064.5506046065825,370.2622230990217,45.848582828628786,-0.0088925,1.982445,0.058275,536.9080952380953
2025-03-06 02:47:00+00:00,0.0,20.34917750939363,1065.650664614831,370.0118734991648,45.905719399071295,-0.0089125,1.982445,0.058275,537.187619047619
2025-03-06 02:48:00+00:00,0.0,20.498795557433503,1066.7507246230791,369.76152389930786,45.96285596951381,-0.00891,1.9824425,0.058275,537.4671428571428
2025-03-06 02:49:00+00:00,0.0,20.648413605473372,1067.8507846313278,369.511174299451,46.01999253995632,-0.008895,1.9824475,0.0582775,537.7466666666667
2025-03-06 02:50:00+00:00,0.0,20.79803165351324,1068.9508446395764,369.2608246995941,46.07712911039883,-0.0088625,1.9824525,0.0582775,538.0261904761904
2025-03-06 02:51:00+00:00,0.0,20.493789166379987,1070.1918786424446,369.3590673233548,46.07551846935223,-0.008855,1.9824575,0.05828,538.3057142857142
2025-03-06 02:52:00+00:00,0.0,20.18954667924673,1071.4329126453129,369.4573099471155,46.07390782830563,-0.0088425,1.9824675,0.05828,538.5852380952381
2025-03-06 02:53:00+00:00,0.0,19.885304192113473,1072.6739466481813,369.5555525708762,46.07229718725903,-0.008835,1.982475,0.05828,538.8647619047618
2025-03-06 02:54:00+00:00,0.0,19.58106170498022,1073.9149806510495,369.6537951946369,46.070686546212436,-0.00882,1.982485,0.0582825,539.1442857142857
2025-03-06 02:55:00+00:00,0.0,19.276819217846963,1075.1560146539175,369.7520378183977,46.06907590516584,-0.008805,1.98249,0.0582825,539.4238095238095
2025-03-06 02:56:00+00:00,0.0,18.97257673071371,1076.397048656786,369.8502804421584,46.067465264119235,-0.0087975,1.9825,0.05828,539.7033333333333
2025-03-06 02:57:00+00:00,0.0,18.668334243580453,1077.6380826596542,369.9485230659191,46.06585462307264,-0.00879,1.98251,0.0582825,539.9828571428571
2025-03-06 02:58:00+00:00,0.0,18.364091756447195,1078.8791166625226,370.04676568967983,46.06424398202604,-0.00878,1.9825175,0.0582825,540.2623809523809
2025-03-06 02:59:00+00:00,0.0,18.05984926931394,1080.1201506653908,370.14500831344054,46.06263334097944,-0.008775,1.9825175,0.058285,540.5419047619047
2025-03-06 03:00:00+00:00,0.0,17.755606782180685,1081.361184668259,370.24325093720125,46.06102269993284,-0.00878,1.982525,0.058285,540.8214285714286
2025-03-06 03:01:00+00:00,0.0,17.59980507835602,1084.1522563334677,369.7969579814942,46.031181333920074,-0.008775,1.98253,0.0582875,541.1009523809523
2025-03-06 03:02:00+00:00,0.0,17.444003374531352,1086.9433279986763,369.3506650257872,46.0013399679073,-0.0087725,1.9825325,0.0582875,541.3804761904762
2025-03-06 03:03:00+00:00,0.0,17.288201670706687,1089.7343996638851,368.9043720700801,45.97149860189453,-0.0087625,1.9825475,0.0582875,541.5733333333333
2025-03-06 03:04:00+00:00,0.0,17.13239996688202,1092.5254713290938,368.45807911437305,45.94165723588176,-0.0087475,1.9825525,0.05829,541.4866666666667
2025-03-06 03:05:00+00:00,0.0,16.976598263057355,1095.3165429943026,368.011786158666,45.91181586986899,-0.00873,1.98256,0.05829,541.4
2025-03-06 03:06:00+00:00,0.0,16.82079655923269,1098.1076146595112,367.565493202959,45.88197450385622,-0.008715,1.982565,0.05829,541.3133333333333
2025-03-06 03:07:00+00:00,0.0,16.664994855408022,1100.8986863247198,367.1192002472519,45.852133137843445,-0.00869,1.9825675,0.0582925,541.2266666666667
2025-03-06 03:08:00+00:00,0.0,16.509193151583357,1103.6897579899285,366.6729072915449,45.82229177183068,-0.0086575,1.9825675,0.058295,541.14
2025-03-06 03:09:00+00:00,0.0,16.35339144775869,1106.4808296551373,366.22661433583784,45.7924504058179,-0.0086325,1.98257,0.058295,541.0533333333333
2025-03-06 03:10:00+00:00,0.0,16.197589743934024,1109.271901320346,365.7803213801308,45.762609039805135,-0.0086125,1.982575,0.058295,540.9666666666667
2025-03-06 03:11:00+00:00,0.0,16.5380918733665,1109.7552801904894,364.9391285519157,45.687384875836905,-0.008605,1.98259,0.058295,540.88
2025-03-06 03:12:00+00:00,0.0,16.878594002798977,1110.2386590606327,364.09793572370063,45.612160711868675,-0.0086075,1.982595,0.0582975,540.7933333333333
2025-03-06 03:13:00+00:00,0.0,17.219096132231453,1110.722037930776,363.2567428954856,45.53693654790045,-0.0086025,1.9826,0.0583,540.7066666666667
2025-03-06 03:14:00+00:00,0.0,17.55959826166393,1111.2054168009197,362.4155500672705,45.46171238393222,-0.008595,1.9826,0.0583025,540.62
2025-03-06 03:15:00+00:00,0.0,17.900100391096405,1111.688795671063,361.5743572390554,45.386488219963994,-0.0085825,1.9826,0.0583025,540.5333333333333
2025-03-06 03:16:00+00:00,0.0,18.240602520528885,1112.1721745412062,360.7331644108403,45.31126405599576,-0.0085725,1.9826,0.0583025,540.4466666666667
2025-03-06 03:17:00+00:00,0.0,18.58110464996136,1112.6555534113495,359.8919715826252,45.236039892027534,-0.0085725,1.982605,0.058305,540.36
2025-03-06 03:18:00+00:00,0.0,18.921606779393837,1113.138932281493,359.05077875441015,45.16081572805931,-0.00858,1.9826075,0.058305,540.2733333333333
2025-03-06 03:19:00+00:00,0.0,19.262108908826313,1113.6223111516365,358.2095859261951,45.08559156409108,-0.0085875,1.98261,0.0583075,540.1866666666667
2025-03-06 03:20:00+00:00,0.0,19.60261103825879,1114.1056900217798,357.36839309798,45.01036740012285,-0.0085875,1.98261,0.058305,540.1
2025-03-06 03:21:00+00:00,0.0,19.55746301011927,1114.607653479894,357.26627861919394,45.03546652368041,-0.008595,1.9826075,0.058305,540.0133333333333
2025-03-06 03:22:00+00:00,0.0,19.51231498197975,1115.1096169380082,357.1641641404078,45.06056564723798,-0.0085875,1.9826075,0.05831,539.9266666666667
2025-03-06 03:23:00+00:00,0.0,19.46716695384023,1115.6115803961225,357.0620496616217,45.08566477079554,-0.008585,1.98261,0.05831,540.004761904762
2025-03-06 03:24:00+00:00,0.0,19.42201892570071,1116.1135438542367,356.95993518283564,45.110763894353106,-0.008585,1.982605,0.05831,540.1695238095239
2025-03-06 03:25:00+00:00,0.0,19.37687089756119,1116.615507312351,356.8578207040496,45.135863017910665,-0.0085825,1.9826025,0.05831,540.3342857142858
2025-03-06 03:26:00+00:00,0.0,19.33172286942167,1117.1174707704652,356.75570622526345,45.160962141468225,-0.0085725,1.9826025,0.0583125,540.4990476190476
2025-03-06 03:27:00+00:00,0.0,19.28657484128215,1117.6194342285794,356.65359174647733,45.18606126502579,-0.00856,1.982605,0.0583125,540.6638095238095
2025-03-06 03:28:00+00:00,0.0,19.24142681314263,1118.1213976866936,356.55147726769127,45.21116038858335,-0.0085475,1.982605,0.0583125,540.8285714285714
2025-03-06 03:29:00+00:00,0.0,19.19627878500311,1118.623361144808,356.4493627889052,45.23625951214092,-0.00853,1.9826075,0.0583125,540.9933333333333
2025-03-06 03:30:00+00:00,0.0,19.15113075686359,1119.125324602922,356.3472483101191,45.26135863569848,-0.0085175,1.9826075,0.058315,541.1580952380953
2025-03-06 03:31:00+00:00,0.0,18.6722323739042,1113.1794550535585,356.18249453650407,45.22230127521604,-0.0085075,1.9826075,0.058315,541.3228571428572
2025-03-06 03:32:00+00:00,0.0,18.1933339909448,1107.2335855041945,356.01774076288905,45.183243914733595,-0.0085075,1.9826075,0.0583175,541.4876190476191
2025-03-06 03:33:00+00:00,0.0,17.714435607985408,1101.2877159548304,355.85298698927403,45.14418655425116,-0.0085,1.9826125,0.05832,541.6523809523809
2025-03-06 03:34:00+00:00,0.0,17.235537225026015,1095.3418464054666,355.688233215659,45.10512919376871,-0.0084925,1.9826125,0.05832,541.8171428571428
2025-03-06 03:35:00+00:00,0.0,16.75663884206662,1089.3959768561028,355.52347944204405,45.06607183328627,-0.008495,1.982615,0.0583225,541.9819047619047
2025-03-06 03:36:00+00:00,0.0,16.277740459107225,1083.450107306739,355.35872566842903,45.027014472803835,-0.00849,1.98262,0.0583225,542.1466666666666
2025-03-06 03:37:00+00:00,0.0,15.798842076147832,1077.5042377573752,355.193971894814,44.98795711232139,-0.0084925,1.982625,0.0583225,542.3114285714286
2025-03-06 03:38:00+00:00,0.0,15.319943693188437,1071.5583682080112,355.029218121199,44.94889975183895,-0.008495,1.9826275,0.0583225,542.4761904761905
2025-03-06 03:39:00+00:00,0.0,14.841045310229044,1065.6124986586474,354.864464347584,44.909842391356506,-0.0084875,1.98263,0.0583225,542.6409523809524
2025-03-06 03:40:00+00:00,0.0,14.362146927269649,1059.6666291092836,354.69971057396896,44.87078503087407,-0.00848,1.9826325,0.058325,542.8057142857142
2025-03-06 03:41:00+00:00,0.0,14.244053129227868,1052.0647471688997,353.78881549778777,44.800398579816,-0.0084775,1.982635,0.0583275,542.9704761904761
2025-03-06 03:42:00+00:00,0.0,14.125959331186085,1044.4628652285155,352.8779204216066,44.730012128757934,-0.00847,1.9826375,0.05833,543.135238095238
2025-03-06 03:43:00+00:00,0.0,14.007865533144304,1036.8609832881318,351.9670253454253,44.659625677699864,-0.0084675,1.98264,0.0583325,543.3871428571429
2025-03-06 03:44:00+00:00,0.0,13.88977173510252,1029.259101347748,351.05613026924414,44.5892392266418,-0.008475,1.98264,0.0583325,543.4742857142857
2025-03-06 03:45:00+00:00,0.0,13.77167793706074,1021.657219407364,350.14523519306294,44.51885277558374,-0.008495,1.982645,0.058335,543.5614285714286
2025-03-06 03:46:00+00:00,0.0,13.653584139018957,1014.0553374669802,349.23434011688175,44.44846632452567,-0.0085225,1.98265,0.058335,543.6485714285714
2025-03-06 03:47:00+00:00,0.0,13.535490340977177,1006.4534555265964,348.32344504070056,44.3780798734676,-0.0085375,1.9826525,0.058335,543.7357142857143
2025-03-06 03:48:00+00:00,0.0,13.417396542935393,998.8515735862125,347.4125499645193,44.307693422409535,-0.00854,1.98265,0.0583375,543.8228571428571
2025-03-06 03:49:00+00:00,0.0,13.29930274489361,991.2496916458284,346.5016548883381,44.23730697135147,-0.0085325,1.9826525,0.0583375,543.91
2025-03-06 03:50:00+00:00,0.0,13.181208946851829,983.6478097054446,345.59075981215693,44.1669205202934,-0.0085225,1.9826525,0.05834,543.9971428571429
2025-03-06 03:51:00+00:00,0.0,13.43892869037696,992.3177641267562,345.9842051691041,44.23768206157205,-0.008505,1.9826625,0.05834,544.0842857142857
2025-03-06 03:52:00+00:00,0.0,13.69664843390209,1000.9877185480676,346.37765052605124,44.3084436028507,-0.0084825,1.9826625,0.0583425,544.1714285714286
2025-03-06 03:53:00+00:00,0.0,13.95436817742722,1009.6576729693792,346.7710958829984,44.379205144129344,-0.00847,1.9826625,0.0583425,544.2585714285714
2025-03-06 03:54:00+00:00,0.0,14.212087920952351,1018.3276273906909,347.16454123994555,44.44996668540799,-0.0084625,1.98266,0.0583425,544.3457142857143
2025-03-06 03:55:00+00:00,0.0,14.469807664477482,1026.9975818120022,347.5579865968927,44.52072822668664,-0.008455,1.9826625,0.0583425,544.4328571428571
2025-03-06 03:56:00+00:00,0.0,14.727527408002612,1035.6675362333135,347.9514319538398,44.59148976796529,-0.0084425,1.982665,0.0583425,544.52
2025-03-06 03:57:00+00:00,0.0,14.985247151527744,1044.3374906546253,348.34487731078696,44.66225130924394,-0.00843,1.982665,0.058345,544.6071428571429
2025-03-06 03:58:00+00:00,0.0,15.242966895052874,1053.0074450759369,348.7383226677341,44.733012850522584,-0.0084275,1.982665,0.0583475,544.6942857142857
2025-03-06 03:59:00+00:00,0.0,15.500686638578005,1061.6773994972484,349.13176802468126,44.803774391801234,-0.0084275,1.9826675,0.058345,544.7814285714286
2025-03-06 04:00:00+00:00,0.0,15.758406382103136,1070.34735391856,349.5252133816284,44.87453593307988,-0.00843,1.98267,0.0583475,544.8685714285714
2025-03-06 04:01:00+00:00,0.0,15.742293834626482,1063.0120937721972,347.4588103451666,44.74389901246235,-0.0084425,1.98268,0.05835,544.9557142857143
2025-03-06 04:02:00+00:00,0.0,15.72618128714983,1055.6768336258344,345.3924073087049,44.613262091844824,-0.0084525,1.9826825,0.05835,545.0428571428571
2025-03-06 04:03:00+00:00,0.0,15.710068739673176,1048.3415734794717,343.32600427224315,44.4826251712273,-0.00844,1.982685,0.05835,545.2757142857142
2025-03-06 04:04:00+00:00,0.0,15.693956192196524,1041.006313333109,341.25960123578136,44.35198825060976,-0.008425,1.98268,0.05835,545.4214285714286
2025-03-06 04:05:00+00:00,0.0,15.67784364471987,1033.671053186746,339.19319819931957,44.22135132999223,-0.0084175,1.9826775,0.0583525,545.5671428571428
2025-03-06 04:06:00+00:00,0.0,15.661731097243216,1026.3357930403831,337.12679516285783,44.090714409374705,-0.0084125,1.9826775,0.0583525,545.7128571428572
2025-03-06 04:07:00+00:00,0.0,15.645618549766564,1019.0005328940204,335.0603921263961,43.96007748875718,-0.008405,1.9826725,0.058355,545.8585714285714
2025-03-06 04:08:00+00:00,0.0,15.62950600228991,1011.6652727476576,332.9939890899343,43.829440568139646,-0.0084025,1.9826725,0.058355,546.0042857142857
2025-03-06 04:09:00+00:00,0.0,15.613393454813258,1004.3300126012948,330.9275860534725,43.69880364752211,-0.008395,1.9826825,0.058355,546.15
2025-03-06 04:10:00+00:00,0.0,15.597280907336604,996.994752454932,328.8611830170108,43.568166726904586,-0.008385,1.98268,0.0583575,546.2957142857143
2025-03-06 04:11:00+00:00,0.0,15.364729707979064,993.6650639059394,328.1813764746471,43.66850295379336,-0.0083775,1.98268,0.0583575,546.4414285714286
2025-03-06 04:12:00+00:00,0.0,15.132178508621523,990.3353753569468,327.5015699322834,43.76883918068213,-0.008375,1.9826775,0.05836,546.5871428571429
2025-03-06 04:13:00+00:00,0.0,14.899627309263984,987.005686807954,326.8217633899197,43.8691754075709,-0.00839,1.9826725,0.0583575,546.7328571428571
2025-03-06 04:14:00+00:00,0.0,14.667076109906445,983.6759982589612,326.141956847556,43.96951163445967,-0.0084,1.98267,0.05836,546.8785714285715
2025-03-06 04:15:00+00:00,0.0,14.434524910548904,980.3463097099686,325.4621503051923,44.06984786134844,-0.0084025,1.98267,0.05836,547.0242857142857
2025-03-06 04:16:00+00:00,0.0,14.201973711191364,977.016621160976,324.78234376282865,44.17018408823721,-0.008395,1.98268,0.0583625,547.1700000000001
2025-03-06 04:17:00+00:00,0.0,13.969422511833825,973.6869326119833,324.10253722046497,44.27052031512598,-0.0083925,1.9826925,0.0583625,547.3157142857143
2025-03-06 04:18:00+00:00,0.0,13.736871312476284,970.3572440629906,323.42273067810123,44.37085654201475,-0.008385,1.982705,0.058365,547.4614285714287
2025-03-06 04:19:00+00:00,0.0,13.504320113118744,967.027555513998,322.74292413573755,44.47119276890352,-0.00838,1.982715,0.0583675,547.6071428571429
2025-03-06 04:20:00+00:00,0.0,13.271768913761203,963.6978669650052,322.0631175933739,44.57152899579229,-0.00838,1.98273,0.0583675,547.7528571428572
2025-03-06 04:21:00+00:00,0.0,13.251843722015558,964.9806908173932,322.0336633405781,44.19900288780793,-0.0083775,1.9827425,0.0583675,547.8985714285715
2025-03-06 04:22:00+00:00,0.0,13.23191853026991,966.2635146697812,322.0042090877822,43.82647677982356,-0.0083775,1.9827525,0.05837,548.0442857142858
2025-03-06 04:23:00+00:00,0.0,13.211993338524262,967.546338522169,321.9747548349864,43.453950671839195,-0.0083675,1.98276,0.0583725,548.2176190476191
2025-03-06 04:24:00+00:00,0.0,13.192068146778617,968.8291623745567,321.9453005821906,43.081424563854824,-0.0083675,1.9827625,0.0583775,548.2452380952382
2025-03-06 04:25:00+00:00,0.0,13.172142955032973,970.1119862269449,321.9158463293948,42.70889845587046,-0.00837,1.98276,0.0583775,548.2728571428572
2025-03-06 04:26:00+00:00,0.0,13.152217763287323,971.3948100793328,321.88639207659895,42.3363723478861,-0.0083725,1.9827525,0.0583775,548.3004761904763
2025-03-06 04:27:00+00:00,0.0,13.132292571541676,972.6776339317206,321.85693782380315,41.96384623990173,-0.008375,1.9827425,0.0583775,548.3280952380953
2025-03-06 04:28:00+00:00,0.0,13.11236737979603,973.9604577841084,321.82748357100735,41.59132013191736,-0.0083725,1.9827375,0.0583775,548.3557142857143
2025-03-06 04:29:00+00:00,0.0,13.092442188050384,975.2432816364964,321.7980293182115,41.21879402393299,-0.0083775,1.98273,0.05838,548.3833333333333
2025-03-06 04:30:00+00:00,0.0,13.072516996304737,976.5261054888844,321.7685750654157,40.84626791594863,-0.0083875,1.982725,0.0583825,548.4109523809524
2025-03-06 04:31:00+00:00,0.0,12.941295622123135,974.5040302925784,320.4795418960607,40.71522081635804,-0.0084075,1.98272,0.0583825,548.4385714285714
2025-03-06 04:32:00+00:00,0.0,12.810074247941536,972.4819550962724,319.1905087267058,40.584173716767445,-0.0084075,1.982715,0.0583825,548.4661904761905
2025-03-06 04:33:00+00:00,0.0,12.678852873759936,970.4598798999664,317.9014755573508,40.45312661717685,-0.0084175,1.982715,0.058385,548.4938095238095
2025-03-06 04:34:00+00:00,0.0,12.547631499578335,968.4378047036602,316.6124423879959,40.32207951758626,-0.0084325,1.9827125,0.058385,548.5214285714286
2025-03-06 04:35:00+00:00,0.0,12.416410125396734,966.4157295073542,315.3234092186409,40.19103241799567,-0.0084475,1.9827075,0.058385,548.5490476190477
2025-03-06 04:36:00+00:00,0.0,12.285188751215134,964.3936543110482,314.0343760492859,40.05998531840507,-0.00846,1.9827025,0.058385,548.5766666666667
2025-03-06 04:37:00+00:00,0.0,12.153967377033537,962.371579114742,312.745342879931,39.92893821881448,-0.00847,1.9826975,0.0583875,548.6042857142858
2025-03-06 04:38:00+00:00,0.0,12.022746002851934,960.349503918436,311.456309710576,39.79789111922389,-0.008485,1.982695,0.0583875,548.6319047619047
2025-03-06 04:39:00+00:00,0.0,11.891524628670332,958.32742872213,310.1672765412211,39.6668440196333,-0.008495,1.98269,0.0583875,548.6595238095238
2025-03-06 04:40:00+00:00,0.0,11.760303254488733,956.305353525824,308.8782433718661,39.535796920042706,-0.0085,1.98269,0.0583875,548.6871428571428
2025-03-06 04:41:00+00:00,0.0,11.756369292669548,956.270273820702,308.015664682268,39.51150862355525,-0.008505,1.9826875,0.05839,548.7147619047619
2025-03-06 04:42:00+00:00,0.0,11.752435330850364,956.23519411558,307.1530859926698,39.48722032706779,-0.0085075,1.982685,0.05839,548.7423809523809
2025-03-06 04:43:00+00:00,0.0,11.748501369031182,956.200114410458,306.29050730307165,39.46293203058033,-0.0085225,1.9826825,0.0583925,548.8733333333333
2025-03-06 04:44:00+00:00,0.0,11.744567407211996,956.165034705336,305.42792861347345,39.43864373409288,-0.00854,1.98268,0.05839,548.9766666666667
2025-03-06 04:45:00+00:00,0.0,11.740633445392811,956.129955000214,304.5653499238753,39.41435543760542,-0.0085475,1.9826775,0.0583925,549.08
2025-03-06 04:46:00+00:00,0.0,11.736699483573627,956.094875295092,303.7027712342772,39.39006714111797,-0.0085525,1.982675,0.0583925,549.1833333333333
2025-03-06 04:47:00+00:00,0.0,11.732765521754445,956.05979558997,302.840192544679,39.36577884463051,-0.008555,1.9826725,0.0583925,549.2866666666666
2025-03-06 04:48:00+00:00,0.0,11.728831559935262,956.024715884848,301.97761385508085,39.34149054814305,-0.0085675,1.9826725,0.0583925,549.39
2025-03-06 04:49:00+00:00,0.0,11.724897598116078,955.989636179726,301.11503516548265,39.317202251655594,-0.0085675,1.98267,0.058395,549.4933333333333
2025-03-06 04:50:00+00:00,0.0,11.720963636296894,955.954556474604,300.2524564758845,39.29291395516814,-0.008565,1.98267,0.058395,549.5966666666667
2025-03-06 04:51:00+00:00,0.0,11.683302704451346,954.6981845738223,299.8386644546373,39.30940805626717,-0.0085625,1.9826725,0.058395,549.7
2025-03-06 04:52:00+00:00,0.0,11.6456417726058,953.4418126730404,299.42487243339,39.325902157366215,-0.0085675,1.982675,0.0583975,549.8033333333334
2025-03-06 04:53:00+00:00,0.0,11.607980840760254,952.1854407722587,299.0110804121428,39.34239625846525,-0.00857,1.9826725,0.0583975,549.9066666666666
2025-03-06 04:54:00+00:00,0.0,11.570319908914708,950.9290688714772,298.5972883908955,39.35889035956429,-0.00858,1.9826675,0.0584,550.01
2025-03-06 04:55:00+00:00,0.0,11.53265897706916,949.6726969706954,298.1834963696483,39.37538446066333,-0.00859,1.9826675,0.0584,550.1133333333333
2025-03-06 04:56:00+00:00,0.0,11.494998045223614,948.4163250699136,297.7697043484011,39.39187856176236,-0.008595,1.982665,0.0584,550.2166666666667
2025-03-06 04:57:00+00:00,0.0,11.457337113378069,947.159953169132,297.3559123271538,39.4083726628614,-0.0085975,1.982665,0.0584,550.32
2025-03-06 04:58:00+00:00,0.0,11.41967618153252,945.9035812683504,296.9421203059066,39.42486676396044,-0.008595,1.9826625,0.0584,550.4233333333334
2025-03-06 04:59:00+00:00,0.0,11.382015249686976,944.6472093675684,296.5283282846593,39.44136086505948,-0.0085875,1.98266,0.0584025,550.5266666666668
2025-03-06 05:00:00+00:00,0.0,11.344354317841429,943.3908374667868,296.1145362634121,39.457854966158514,-0.0085825,1.9826625,0.0584025,550.63
2025-03-06 05:01:00+00:00,0.0,11.273031339724453,938.809230006043,295.9282706701183,39.42770904661993,-0.0085825,1.982665,0.0584025,550.7333333333333
2025-03-06 05:02:00+00:00,0.0,11.201708361607476,934.2276225452993,295.74200507682446,39.397563127081355,-0.0085725,1.98267,0.0584025,550.8366666666667
2025-03-06 05:03:00+00:00,0.0,11.130385383490502,929.6460150845552,295.5557394835306,39.36741720754277,-0.00857,1.9826725,0.0584025,550.9238095238096
2025-03-06 05:04:00+00:00,0.0,11.059062405373526,925.0644076238116,295.3694738902368,39.33727128800419,-0.00857,1.982675,0.058405,550.907619047619
2025-03-06 05:05:00+00:00,0.0,10.98773942725655,920.4828001630676,295.183208296943,39.30712536846561,-0.0085775,1.9826825,0.0584025,550.8914285714286
2025-03-06 05:06:00+00:00,0.0,10.916416449139572,915.901192702324,294.99694270364915,39.27697944892703,-0.0085825,1.982685,0.058405,550.8752380952382
